User Name,Course Title,Quiz Score,Engagement Score,Assignment Grade,Overall Rating
Brianna Sullivan,Continuous Integration and Delivery,98.0,52,70,84
Brianna Sullivan,Understanding Financial Markets,81.0,50,74,79
Brianna Sullivan,DevOps in the Cloud,79.0,77,69,80
Brianna Sullivan,Web Accessibility Standards,89.0,70,79,86
Brianna Sullivan,Change Management Strategies,88.0,95,55,80
Richard Carroll,Data Ethics,89.0,78,67,82
Richard Carroll,Data Analysis for Business Decisions,85.0,63,64,78
Richard Carroll,Data Cleaning & Preprocessing,69.0,87,59,74
Richard Carroll,Data Analysis with Pandas,76.0,98,78,84
Richard Carroll,Data Visualization with Matplotlib,92.0,61,89,89
Richard Carroll,User Interface Design for Mobile Apps,51.0,61,100,79
Richard Carroll,Understanding Financial Markets,60.0,58,70,71
Richard Carroll,Frontend Development Basics,99.0,92,60,85
Richard Carroll,Introduction to Content Creation,75.0,98,83,85
Richard Carroll,Computer Vision Basics,67.0,83,91,84
Rebecca Cunningham,Data Ethics,55.0,54,75,71
Rebecca Cunningham,Data Cleaning & Preprocessing,85.0,86,81,87
Rebecca Cunningham,Data Visualization with Matplotlib,62.0,99,76,78
Rebecca Cunningham,Data Analysis for Business Decisions,83.0,76,50,74
Rebecca Cunningham,API Integration in Mobile Apps,74.0,81,90,85
Rebecca Cunningham,Natural Language Processing,76.0,57,72,78
Rebecca Cunningham,Design Thinking Process,56.0,71,68,70
Rebecca Cunningham,Influencer Marketing,59.0,69,65,70
Rebecca Cunningham,Web Performance Optimization,80.0,67,92,87
Rebecca Cunningham,Express.js,55.0,87,78,75
Douglas Griffith,Data Analysis for Business Decisions,51.0,99,78,75
Douglas Griffith,Data Ethics,96.0,78,99,96
Douglas Griffith,Data Visualization with Matplotlib,57.0,83,81,77
Douglas Griffith,Data Analysis with Pandas,53.0,81,94,80
Douglas Griffith,Data Cleaning & Preprocessing,58.0,55,83,75
Douglas Griffith,Game Testing Techniques,83.0,63,63,77
Douglas Griffith,Change Management Strategies,66.0,91,57,72
Douglas Griffith,Usability Testing,73.0,65,56,72
Douglas Griffith,Web Application Security,70.0,92,64,76
Douglas Griffith,Understanding Consumer Behavior,80.0,62,92,86
Jennifer Brown,Data Analysis for Business Decisions,64.0,56,91,80
Jennifer Brown,Data Ethics,97.0,56,93,92
Jennifer Brown,Data Analysis with Pandas,93.0,64,59,80
Jennifer Brown,Data Visualization with Matplotlib,54.0,72,64,68
Jennifer Brown,Data Cleaning & Preprocessing,72.0,78,80,81
Jennifer Brown,Responsive Web Design,61.0,51,55,66
Jennifer Brown,Project Management Basics,73.0,97,59,76
Jennifer Brown,Content Marketing Strategies,99.0,89,76,90
Jennifer Brown,Tokenomics,63.0,60,89,79
Jennifer Brown,Computer Vision Applications,65.0,51,52,66
Jennifer Brown,Budgeting for Projects,79.0,93,87,87
Jennifer Brown,React,57.0,63,78,74
Amy Bush,Data Cleaning & Preprocessing,96.0,87,82,91
Amy Bush,Data Analysis with Pandas,92.0,54,78,85
Amy Bush,Data Visualization with Matplotlib,68.0,60,96,83
Amy Bush,Data Analysis for Business Decisions,56.0,88,100,83
Amy Bush,Data Ethics,70.0,53,99,84
Amy Bush,Networking Basics,66.0,75,91,82
Amy Bush,Investing Fundamentals,99.0,70,65,84
Amy Bush,Git & GitHub,75.0,52,88,82
Amy Bush,Deep Learning Fundamentals,67.0,80,87,82
Amy Bush,Game Design Principles,72.0,96,91,87
Benjamin Watkins,Data Analysis with Pandas,71.0,91,84,83
Benjamin Watkins,Data Analysis for Business Decisions,65.0,58,100,84
Benjamin Watkins,Data Ethics,70.0,54,51,68
Benjamin Watkins,Data Visualization with Matplotlib,61.0,85,91,82
Benjamin Watkins,Data Cleaning & Preprocessing,70.0,56,90,82
Benjamin Watkins,Machine Learning Basics,52.0,65,93,77
Benjamin Watkins,Risk Management in Projects,53.0,77,52,64
Benjamin Watkins,Analytics for Marketers,72.0,67,62,74
Benjamin Watkins,Budgeting for Projects,53.0,93,69,72
Benjamin Watkins,Change Management Strategies,90.0,89,79,88
Benjamin Watkins,Blockchain Use Cases,97.0,50,91,91
Benjamin Watkins,Version Control with Git,75.0,74,56,73
Benjamin Watkins,Content Marketing Strategies,94.0,65,73,85
Benjamin Watkins,Content Strategy Development,95.0,65,71,85
Jessica Jackson,Data Cleaning & Preprocessing,78.0,100,55,77
Jessica Jackson,Data Visualization with Matplotlib,69.0,60,61,72
Jessica Jackson,Data Ethics,90.0,86,81,88
Jessica Jackson,Data Analysis with Pandas,97.0,90,75,89
Jessica Jackson,Data Analysis for Business Decisions,90.0,60,62,79
Jessica Jackson,Corporate Finance Essentials,82.0,90,89,89
Jessica Jackson,Security in Cloud Computing,64.0,68,52,67
Jessica Jackson,Financial Reporting Standards,54.0,63,84,75
Jessica Jackson,Mobile App Design,98.0,96,72,89
Jessica Jackson,API Integration in Mobile Apps,66.0,54,53,67
Jessica Jackson,Cloud Support Fundamentals,91.0,64,71,83
Jessica Jackson,Building Customer Relationships,95.0,98,94,96
Jessica Jackson,Game Testing Techniques,85.0,92,50,76
Jessica Jackson,Mobile App Security,84.0,84,98,92
Jessica Jackson,Containerization with Docker,50.0,93,97,81
Mark Hansen,Data Analysis with Pandas,50.0,82,68,70
Mark Hansen,Data Analysis for Business Decisions,78.0,53,96,86
Mark Hansen,Data Cleaning & Preprocessing,70.0,58,90,82
Mark Hansen,Data Ethics,84.0,82,57,78
Mark Hansen,Data Visualization with Matplotlib,91.0,81,99,95
Mark Hansen,Unreal Engine Basics,52.0,100,69,72
Mark Hansen,Statistical Analysis,53.0,100,100,84
Mark Hansen,Negotiation Techniques,78.0,96,68,81
Mark Hansen,Design Tools Overview,96.0,72,60,82
Mark Hansen,App Monetization Strategies,89.0,95,87,91
Mark Hansen,Performance Management Systems,59.0,88,64,72
Mark Hansen,Financial Analysis Techniques,94.0,60,72,84
Mark Hansen,Infrastructure as Code,52.0,68,55,64
Mark Hansen,Tokenomics,78.0,77,95,88
Johnny Gutierrez,Data Analysis with Pandas,73.0,64,51,70
Johnny Gutierrez,Data Visualization with Matplotlib,97.0,70,70,85
Johnny Gutierrez,Data Analysis for Business Decisions,69.0,71,71,76
Johnny Gutierrez,Data Ethics,51.0,78,77,73
Johnny Gutierrez,Data Cleaning & Preprocessing,92.0,79,73,86
Johnny Gutierrez,Analytics for Marketers,80.0,96,81,86
Johnny Gutierrez,Change Management,67.0,65,72,75
Johnny Gutierrez,2D Game Development,55.0,71,65,69
Johnny Gutierrez,Video Production Basics,74.0,84,57,74
Johnny Gutierrez,Project Management Tools Overview,70.0,55,65,73
Johnny Gutierrez,Version Control with Git,84.0,94,66,82
Johnny Gutierrez,Web Accessibility Standards,79.0,66,51,72
Nathan Johnson,Data Visualization with Matplotlib,86.0,93,89,91
Nathan Johnson,Data Analysis for Business Decisions,97.0,73,68,85
Nathan Johnson,Data Analysis with Pandas,57.0,81,81,76
Nathan Johnson,Data Ethics,66.0,62,58,70
Nathan Johnson,SEO for Content Creators,83.0,83,51,75
Nathan Johnson,Introduction to Blockchain,78.0,59,72,78
Nathan Johnson,Agile Methodologies,97.0,63,58,81
Nathan Johnson,Project Scheduling Techniques,85.0,58,53,74
Nathan Johnson,Content Management Systems (CMS),55.0,99,61,70
Nathan Johnson,Budgeting for Projects,99.0,79,65,85
Nathan Johnson,Penetration Testing,100.0,88,60,85
Debbie Blackwell,Data Analysis for Business Decisions,99.0,53,68,84
Debbie Blackwell,Data Ethics,93.0,56,70,83
Debbie Blackwell,Data Visualization with Matplotlib,56.0,70,54,66
Debbie Blackwell,Data Cleaning & Preprocessing,89.0,72,63,80
Debbie Blackwell,Data Analysis with Pandas,97.0,95,75,90
Debbie Blackwell,Stakeholder Analysis,71.0,78,62,74
Debbie Blackwell,Game Testing Techniques,95.0,95,53,81
Debbie Blackwell,Business Case Development,53.0,75,83,75
Debbie Blackwell,Performance Management Systems,69.0,85,79,80
Debbie Blackwell,User Interface Design for Mobile Apps,52.0,55,70,68
David Gonzales,Data Visualization with Matplotlib,82.0,56,75,81
David Gonzales,Data Cleaning & Preprocessing,78.0,95,57,77
David Gonzales,Data Analysis for Business Decisions,79.0,86,54,75
David Gonzales,Data Analysis with Pandas,79.0,84,98,90
David Gonzales,Data Ethics,85.0,67,97,90
David Gonzales,HTML & CSS,100.0,79,76,90
David Gonzales,Graphic Design Basics for Content,60.0,91,62,72
David Gonzales,Microservices in Cloud,62.0,75,92,81
David Gonzales,Financial Planning and Forecasting,83.0,58,51,73
David Gonzales,Computer Vision Applications,54.0,68,97,80
David Gonzales,Infrastructure as Code,73.0,73,88,84
David Gonzales,Automating Cloud Deployments,67.0,95,58,73
David Gonzales,Introduction to Business Analysis,81.0,51,81,82
David Gonzales,Introduction to Cloud Computing,84.0,81,98,92
Raven Alexander,Data Cleaning & Preprocessing,61.0,74,91,81
Raven Alexander,Data Visualization with Matplotlib,74.0,79,94,87
Raven Alexander,Data Analysis for Business Decisions,84.0,59,73,81
Raven Alexander,Data Analysis with Pandas,73.0,90,80,83
Raven Alexander,Data Ethics,91.0,93,87,92
Raven Alexander,Multiplayer Game Development,71.0,56,54,69
Raven Alexander,Stakeholder Management,99.0,81,100,98
Raven Alexander,SWOT Analysis for Business,62.0,89,78,78
Raven Alexander,Blockchain Use Cases,80.0,55,53,72
Raven Alexander,Computer Vision Basics,61.0,84,84,79
Raven Alexander,2D Game Development,59.0,63,52,65
Raven Alexander,Hyperledger Basics,66.0,87,88,83
Raven Alexander,Mobile Testing Strategies,97.0,55,54,78
Raven Alexander,Sales Analytics,74.0,55,71,76
Eric Winters,Data Visualization with Matplotlib,63.0,81,73,76
Eric Winters,Data Ethics,65.0,55,51,66
Eric Winters,Data Cleaning & Preprocessing,84.0,100,91,91
Eric Winters,Data Analysis for Business Decisions,83.0,93,79,86
Eric Winters,Data Analysis with Pandas,86.0,50,53,74
Eric Winters,Training and Development,90.0,83,91,92
Eric Winters,Diversity and Inclusion Initiatives,99.0,97,69,88
Eric Winters,Introduction to Finance,68.0,74,84,81
Eric Winters,Cloud Security Best Practices,94.0,73,96,94
Eric Winters,Financial Reporting Standards,62.0,57,75,74
Eric Winters,Model Evaluation,68.0,64,60,71
Andrew Richards,Data Ethics,65.0,73,77,77
Andrew Richards,Data Cleaning & Preprocessing,65.0,82,99,86
Andrew Richards,Data Visualization with Matplotlib,68.0,90,93,85
Andrew Richards,Data Analysis for Business Decisions,61.0,100,64,74
Andrew Richards,Data Analysis with Pandas,81.0,76,80,84
Andrew Richards,Introduction to IT Support,67.0,88,90,84
Andrew Richards,Financial Reporting Standards,69.0,83,96,86
Andrew Richards,Building Customer Relationships,87.0,57,82,85
Andrew Richards,Automating Cloud Deployments,58.0,91,58,70
Andrew Richards,Cloud Cost Management,85.0,52,95,88
Andrew Richards,SEO for Content Creators,50.0,74,60,66
Andrew Richards,JavaScript Basics,85.0,81,79,86
Andrew Richards,Business Case Development,54.0,85,92,80
Tina Reynolds,Data Cleaning & Preprocessing,85.0,83,50,76
Tina Reynolds,Data Visualization with Matplotlib,84.0,99,100,94
Tina Reynolds,Data Analysis with Pandas,73.0,100,56,75
Tina Reynolds,Data Ethics,93.0,53,97,92
Tina Reynolds,Data Analysis for Business Decisions,75.0,79,68,78
Tina Reynolds,Configuration Management with Ansible,93.0,57,77,85
Tina Reynolds,Unity Basics,86.0,82,71,83
Tina Reynolds,Introduction to UI/UX Design,69.0,58,57,70
Tina Reynolds,Editing and Proofreading Techniques,81.0,86,54,76
Tina Reynolds,Incident Response,94.0,77,53,79
Tina Reynolds,Container Orchestration with Kubernetes,58.0,71,93,80
Steven Williams,Data Cleaning & Preprocessing,70.0,94,60,75
Steven Williams,Data Ethics,66.0,75,81,79
Steven Williams,Data Analysis with Pandas,96.0,83,71,87
Steven Williams,Data Visualization with Matplotlib,72.0,93,62,76
Steven Williams,Data Analysis for Business Decisions,64.0,84,62,72
Steven Williams,Operating Systems Overview,63.0,85,98,85
Steven Williams,Project Scheduling Techniques,88.0,72,68,82
Steven Williams,Introduction to Human Resources,67.0,90,74,78
Steven Williams,Supervised Learning,52.0,70,67,69
Steven Williams,Containerization with Docker,85.0,66,79,84
Steven Williams,Security Awareness for IT Support,76.0,59,64,75
Steven Williams,User Research Techniques,77.0,87,93,88
Jasmine Silva,Data Analysis for Business Decisions,94.0,84,89,92
Jasmine Silva,Data Analysis with Pandas,57.0,61,52,64
Jasmine Silva,Data Cleaning & Preprocessing,56.0,52,59,65
Jasmine Silva,Data Visualization with Matplotlib,79.0,51,69,77
Jasmine Silva,Reinforcement Learning,98.0,90,70,88
Jasmine Silva,Risk Analysis and Management,62.0,61,53,66
Jasmine Silva,Risk Management in Finance,65.0,54,98,82
Jasmine Silva,AI for Business,86.0,62,65,79
Jasmine Silva,Performance Optimization for Mobile Apps,62.0,89,50,68
Jasmine Silva,Mobile App Security,84.0,89,95,92
Jasmine Silva,Ethics in AI,96.0,60,95,93
Jasmine Silva,Sales Analytics,69.0,56,83,79
Jasmine Silva,Unsupervised Learning,98.0,57,89,91
Jasmine Silva,Networking Basics,73.0,96,65,78
Sarah Reynolds,Data Visualization with Matplotlib,69.0,95,64,76
Sarah Reynolds,Data Analysis with Pandas,86.0,98,87,90
Sarah Reynolds,Data Cleaning & Preprocessing,54.0,84,68,71
Sarah Reynolds,Data Analysis for Business Decisions,68.0,89,88,84
Sarah Reynolds,Natural Language Processing,66.0,54,80,76
Sarah Reynolds,Design Tools Overview,75.0,87,70,79
Sarah Reynolds,Cross-Platform Development with Flutter,73.0,61,60,73
Sarah Reynolds,Responsive Design Principles,75.0,68,50,71
Sarah Reynolds,Analytics for Marketers,91.0,65,62,80
Sarah Reynolds,iOS Development Basics,62.0,54,81,75
Sarah Reynolds,Social Media Marketing,78.0,72,69,79
Sarah Reynolds,Introduction to Content Creation,68.0,51,70,73
Andrea Cabrera,Data Cleaning & Preprocessing,88.0,51,58,76
Andrea Cabrera,Data Analysis for Business Decisions,55.0,99,62,71
Andrea Cabrera,Data Ethics,100.0,84,74,89
Andrea Cabrera,Data Analysis with Pandas,92.0,87,76,88
Andrea Cabrera,Predictive Analytics,93.0,54,71,83
Andrea Cabrera,Budgeting Basics,83.0,61,56,75
Andrea Cabrera,Introduction to UI/UX Design,78.0,59,85,83
Andrea Cabrera,Digital Sales Techniques,73.0,80,87,84
Andrea Cabrera,Content Strategy Development,53.0,57,66,67
Andrea Cabrera,Unreal Engine Basics,80.0,99,94,91
Kimberly Sanchez,Data Visualization with Matplotlib,69.0,64,51,68
Kimberly Sanchez,Data Analysis with Pandas,71.0,69,53,70
Kimberly Sanchez,Data Analysis for Business Decisions,65.0,77,91,82
Kimberly Sanchez,Data Cleaning & Preprocessing,99.0,52,60,81
Kimberly Sanchez,Data Ethics,68.0,61,79,78
Kimberly Sanchez,Employee Engagement Techniques,80.0,53,63,75
Kimberly Sanchez,ITIL Foundations,50.0,88,58,67
Kimberly Sanchez,Backend Development Fundamentals,80.0,98,92,90
Kimberly Sanchez,Decentralized Applications (DApps),85.0,52,58,75
Kimberly Sanchez,Content Marketing Strategies,95.0,59,90,91
Kimberly Sanchez,SEO Best Practices,59.0,91,85,79
Kimberly Sanchez,Ethereum Development,54.0,94,66,71
Kimberly Sanchez,Graphic Design Basics for Content,65.0,83,82,80
Marie Hayden,Data Cleaning & Preprocessing,92.0,63,95,92
Marie Hayden,Data Visualization with Matplotlib,65.0,60,99,83
Marie Hayden,Data Analysis with Pandas,96.0,93,65,86
Marie Hayden,Data Analysis for Business Decisions,64.0,64,72,74
Marie Hayden,Data Ethics,59.0,88,75,76
Marie Hayden,Brand Management Online,64.0,90,69,76
Marie Hayden,Express.js,68.0,97,59,74
Marie Hayden,Security in Cloud Computing,92.0,71,67,83
Marie Hayden,Content Management Systems (CMS),71.0,53,78,77
Marie Hayden,AI for Business,97.0,95,76,90
Antonio Vasquez,Data Visualization with Matplotlib,81.0,100,94,91
Antonio Vasquez,Data Analysis with Pandas,97.0,59,89,91
Antonio Vasquez,Data Ethics,60.0,95,84,80
Antonio Vasquez,Data Analysis for Business Decisions,79.0,55,71,78
Antonio Vasquez,Data Cleaning & Preprocessing,58.0,100,64,73
Antonio Vasquez,Incident Response,66.0,86,65,74
Antonio Vasquez,Speech Recognition Technologies,81.0,52,76,80
Antonio Vasquez,Presentation Skills for Business Analysts,88.0,100,59,81
Antonio Vasquez,Collaboration Tools in DevOps,76.0,73,95,87
Antonio Vasquez,RESTful Services,67.0,89,92,85
Antonio Vasquez,Digital Sales Techniques,76.0,62,97,87
Antonio Vasquez,Cloud Cost Management,91.0,58,61,79
Antonio Vasquez,Backend Development Fundamentals,70.0,69,82,80
Antonio Vasquez,Machine Learning Basics,93.0,51,100,93
Brooke Martin,Data Analysis with Pandas,56.0,64,53,65
Brooke Martin,Data Analysis for Business Decisions,82.0,68,66,79
Brooke Martin,Data Ethics,54.0,65,78,73
Brooke Martin,Data Cleaning & Preprocessing,53.0,78,54,65
Brooke Martin,Data Visualization with Matplotlib,61.0,51,57,66
Brooke Martin,Troubleshooting Techniques,82.0,84,58,77
Brooke Martin,Customer Service Skills for IT,93.0,78,92,93
Brooke Martin,Social Media Content Creation,59.0,55,99,81
Brooke Martin,HTML & CSS,83.0,87,57,78
Brooke Martin,Financial Analysis Techniques,64.0,80,83,79
Brooke Martin,Google Cloud Platform Essentials,95.0,84,72,87
Chelsea Lynch,Data Visualization with Matplotlib,95.0,97,96,97
Chelsea Lynch,Data Analysis for Business Decisions,74.0,62,81,80
Chelsea Lynch,Data Analysis with Pandas,81.0,87,75,83
Chelsea Lynch,Data Cleaning & Preprocessing,51.0,62,72,69
Chelsea Lynch,Data Ethics,69.0,54,96,83
Chelsea Lynch,Node.js,86.0,61,80,84
Chelsea Lynch,Content Management Systems (CMS),58.0,94,94,83
Chelsea Lynch,Progressive Web Apps (PWAs),98.0,92,65,86
Chelsea Lynch,Influencer Marketing,71.0,99,67,78
Chelsea Lynch,Introduction to Cloud Computing,56.0,66,50,64
Chelsea Lynch,Azure Basics,86.0,50,95,88
Chelsea Lynch,Budgeting Basics,50.0,77,51,63
Chelsea Lynch,Serverless Architecture,56.0,93,63,71
Chelsea Lynch,Web Application Security,93.0,58,95,92
Chelsea Lynch,Deployment of ML Models,59.0,62,52,65
Kristy Serrano,Data Analysis for Business Decisions,90.0,84,100,95
Kristy Serrano,Data Cleaning & Preprocessing,79.0,66,64,77
Kristy Serrano,Data Visualization with Matplotlib,87.0,57,96,90
Kristy Serrano,Data Analysis with Pandas,62.0,66,88,79
Kristy Serrano,Sales Fundamentals,75.0,87,52,73
Kristy Serrano,Introduction to Blockchain,90.0,100,66,85
Kristy Serrano,Customer Service Skills for IT,80.0,53,50,71
Kristy Serrano,Editing and Proofreading Techniques,80.0,61,58,74
Kristy Serrano,Employee Engagement Techniques,90.0,70,53,77
Kristy Serrano,Introduction to Content Creation,82.0,57,97,88
Kristy Serrano,MongoDB,97.0,54,68,83
Kristy Serrano,User Interface Design for Mobile Apps,95.0,65,88,91
Kristy Serrano,Containerization with Docker,89.0,89,64,82
Kristy Serrano,Web Application Security,71.0,55,76,77
Tara Fitzpatrick,Data Cleaning & Preprocessing,68.0,60,97,84
Tara Fitzpatrick,Data Analysis with Pandas,50.0,65,70,68
Tara Fitzpatrick,Data Analysis for Business Decisions,69.0,89,61,74
Tara Fitzpatrick,Data Visualization with Matplotlib,97.0,90,72,88
Tara Fitzpatrick,Data Ethics,70.0,55,56,70
Tara Fitzpatrick,Budgeting Basics,93.0,95,90,94
Tara Fitzpatrick,Deep Learning Fundamentals,52.0,97,78,75
Tara Fitzpatrick,Performance Management Systems,81.0,61,52,73
Tara Fitzpatrick,Deep Learning with TensorFlow,50.0,79,97,79
Tara Fitzpatrick,Version Control with Git,62.0,95,56,71
Tara Fitzpatrick,Email Marketing Basics,61.0,82,75,76
Tara Fitzpatrick,Cross-Platform Development with Flutter,82.0,80,57,77
Tara Fitzpatrick,Computer Vision Basics,87.0,75,75,84
Tara Fitzpatrick,Hyperledger Basics,84.0,81,88,88
Christine Hart,Data Ethics,94.0,64,78,87
Christine Hart,Data Visualization with Matplotlib,51.0,91,82,76
Christine Hart,Data Analysis for Business Decisions,90.0,61,86,88
Christine Hart,Data Analysis with Pandas,50.0,64,77,71
Christine Hart,Data Cleaning & Preprocessing,85.0,65,56,76
Christine Hart,Digital Sales Techniques,57.0,78,50,65
Christine Hart,API Development,59.0,85,78,76
Christine Hart,Change Management,81.0,59,63,76
Christine Hart,Speech Recognition Technologies,86.0,83,76,85
Christine Hart,Requirements Gathering Techniques,59.0,76,76,75
Christine Hart,Investing Fundamentals,53.0,81,77,74
Christine Hart,Backend Development Fundamentals,94.0,82,90,93
Aimee Wong,Data Analysis for Business Decisions,100.0,60,83,90
Aimee Wong,Data Ethics,74.0,81,85,84
Aimee Wong,Data Visualization with Matplotlib,86.0,92,65,82
Aimee Wong,Data Cleaning & Preprocessing,87.0,95,100,95
Aimee Wong,Data Analysis with Pandas,58.0,60,62,68
Aimee Wong,JavaScript Basics,82.0,62,94,88
Aimee Wong,Stakeholder Management,53.0,51,52,62
Aimee Wong,Quality Management,62.0,81,74,76
Aimee Wong,Computer Vision Applications,99.0,100,68,88
Aimee Wong,Unity Basics,81.0,92,74,83
Aimee Wong,Networking Basics,93.0,67,57,79
Aimee Wong,Influencer Marketing,72.0,53,92,83
Elizabeth Thompson,Data Visualization with Matplotlib,90.0,77,93,92
Elizabeth Thompson,Data Cleaning & Preprocessing,79.0,52,76,79
Elizabeth Thompson,Data Ethics,52.0,54,67,67
Elizabeth Thompson,Data Analysis with Pandas,86.0,90,95,92
Elizabeth Thompson,Data Analysis for Business Decisions,92.0,70,89,90
Elizabeth Thompson,Google Ads Fundamentals,74.0,83,66,77
Elizabeth Thompson,DevOps in the Cloud,50.0,96,72,72
Elizabeth Thompson,Collaboration Tools in DevOps,78.0,79,57,75
Elizabeth Thompson,Stakeholder Analysis,75.0,84,76,81
Elizabeth Thompson,Computer Vision Applications,74.0,97,53,74
Elizabeth Thompson,MongoDB,84.0,72,71,81
Elizabeth Thompson,Unsupervised Learning,64.0,67,91,81
Pedro Johnson,Data Analysis with Pandas,100.0,69,88,93
Pedro Johnson,Data Visualization with Matplotlib,55.0,58,76,72
Pedro Johnson,Data Analysis for Business Decisions,86.0,72,79,85
Pedro Johnson,Data Cleaning & Preprocessing,83.0,78,87,87
Pedro Johnson,Data Ethics,77.0,64,65,76
Pedro Johnson,Node.js,57.0,97,87,80
Pedro Johnson,Wireframing and Prototyping,58.0,71,70,72
Pedro Johnson,Unity Basics,92.0,94,55,81
Pedro Johnson,Git & GitHub,66.0,87,82,80
Pedro Johnson,Natural Language Processing Techniques,99.0,55,86,90
Pedro Johnson,Cloud Cost Management,50.0,61,99,78
Pedro Johnson,AI in Robotics,89.0,99,87,92
Michael Smith,Data Analysis with Pandas,81.0,79,71,81
Michael Smith,Data Visualization with Matplotlib,85.0,91,82,88
Michael Smith,Data Cleaning & Preprocessing,62.0,74,73,75
Michael Smith,Data Ethics,85.0,71,71,82
Michael Smith,Sales Analytics,90.0,82,53,78
Michael Smith,Automating Cloud Deployments,62.0,74,67,73
Michael Smith,Machine Learning Basics,79.0,97,64,80
Michael Smith,Introduction to DevOps,75.0,99,64,79
Michael Smith,Network Security Fundamentals,61.0,86,83,79
Michael Smith,Operating Systems Overview,87.0,65,96,91
Michael Smith,User Interface Design for Mobile Apps,85.0,60,86,86
Michael Smith,Content Management Systems (CMS),97.0,93,74,89
Michael Smith,Cryptocurrency Fundamentals,95.0,51,93,91
Michael Smith,Git & GitHub,94.0,95,90,94
Michael Smith,Unity Basics,100.0,88,89,95
Kathryn Knight,Data Visualization with Matplotlib,51.0,74,71,70
Kathryn Knight,Data Cleaning & Preprocessing,68.0,93,59,74
Kathryn Knight,Data Ethics,54.0,72,72,71
Kathryn Knight,Data Analysis for Business Decisions,61.0,62,59,68
Kathryn Knight,Data Analysis with Pandas,70.0,53,78,77
Kathryn Knight,HTML & CSS,97.0,77,74,88
Kathryn Knight,Presentation Skills for Business Analysts,64.0,90,61,73
Kathryn Knight,Design Tools Overview,56.0,85,87,79
Kathryn Knight,MongoDB,100.0,92,53,83
Kathryn Knight,SWOT Analysis for Business,76.0,55,80,80
Kathryn Knight,ITIL Foundations,89.0,96,86,91
Kathryn Knight,Mobile Testing Strategies,58.0,61,84,76
Kathryn Knight,Hardware Repair Skills,83.0,59,52,73
Kathryn Knight,Backend Development Fundamentals,55.0,56,82,74
Dr. April Rodriguez,Data Cleaning & Preprocessing,72.0,60,82,80
Dr. April Rodriguez,Data Analysis for Business Decisions,81.0,87,63,79
Dr. April Rodriguez,Data Visualization with Matplotlib,82.0,77,88,87
Dr. April Rodriguez,Data Analysis with Pandas,94.0,70,69,84
Dr. April Rodriguez,Data Ethics,52.0,78,96,80
Dr. April Rodriguez,Configuration Management with Ansible,58.0,100,52,68
Dr. April Rodriguez,Operating Systems Overview,66.0,76,90,82
Dr. April Rodriguez,Frontend Development Basics,86.0,97,69,84
Dr. April Rodriguez,Talent Acquisition Strategies,96.0,100,52,82
Dr. April Rodriguez,Ethics in AI,85.0,75,90,89
Dr. April Rodriguez,Introduction to Machine Learning,73.0,97,87,86
Dr. April Rodriguez,Business Case Development,64.0,99,82,81
Dr. April Rodriguez,Podcasting Fundamentals,72.0,100,62,77
Robert Freeman,Data Ethics,100.0,52,96,94
Robert Freeman,Data Visualization with Matplotlib,71.0,69,67,75
Robert Freeman,Data Analysis for Business Decisions,64.0,58,61,70
Robert Freeman,Data Analysis with Pandas,59.0,67,63,69
Robert Freeman,Data Cleaning & Preprocessing,93.0,84,65,84
Robert Freeman,Project Management Basics,53.0,60,77,72
Robert Freeman,Game Monetization Strategies,50.0,59,84,73
Robert Freeman,Multiplayer Game Development,65.0,94,76,79
Robert Freeman,Closing Sales Strategies,89.0,78,87,89
Robert Freeman,Budgeting for Projects,88.0,75,92,90
Thomas Kramer,Data Visualization with Matplotlib,69.0,74,54,70
Thomas Kramer,Data Analysis with Pandas,86.0,65,75,83
Thomas Kramer,Data Cleaning & Preprocessing,86.0,87,73,84
Thomas Kramer,Data Analysis for Business Decisions,93.0,68,95,93
Thomas Kramer,Data Ethics,67.0,84,90,83
Thomas Kramer,Ethical Hacking Basics,90.0,92,83,90
Thomas Kramer,Security Awareness for IT Support,68.0,71,98,85
Thomas Kramer,Communication Skills for Project Managers,67.0,59,87,80
Thomas Kramer,Labor Laws and Compliance,62.0,60,78,75
Thomas Kramer,2D Game Development,56.0,70,90,78
Thomas Kramer,Unreal Engine Basics,81.0,54,66,77
Thomas Kramer,Content Promotion Strategies,57.0,53,94,78
Thomas Kramer,Statistical Analysis,81.0,79,72,81
Amy Wilson,Data Analysis for Business Decisions,51.0,57,78,71
Amy Wilson,Data Cleaning & Preprocessing,83.0,87,83,87
Amy Wilson,Data Visualization with Matplotlib,78.0,79,83,84
Amy Wilson,Data Analysis with Pandas,82.0,87,65,80
Amy Wilson,Data Ethics,78.0,81,57,75
Amy Wilson,Computer Vision Applications,80.0,81,66,79
Amy Wilson,Vulnerability Assessment,89.0,85,72,85
Amy Wilson,Blockchain Use Cases,54.0,99,90,80
Amy Wilson,Introduction to DevOps,92.0,63,58,79
Amy Wilson,Closing Sales Strategies,93.0,69,89,91
Amy Wilson,Reinforcement Learning,80.0,85,51,74
Amy Wilson,Social Media Marketing,86.0,92,66,82
Amy Wilson,AI for Business,62.0,84,66,73
Shelby Patton,Data Analysis for Business Decisions,69.0,93,77,80
Shelby Patton,Data Ethics,59.0,96,78,78
Shelby Patton,Data Analysis with Pandas,92.0,60,85,88
Shelby Patton,Data Visualization with Matplotlib,50.0,57,58,64
