User Name,Course Title,Quiz Score,Engagement Score,Assignment Grade,Overall Rating
Danielle Juarez,RESTful Services,93.0,79,84,90
Danielle Juarez,AI in Healthcare,85.0,73,60,78
Danielle Juarez,Agile Methodologies,55.0,98,78,76
Danielle Juarez,Design Thinking Process,87.0,51,66,79
Danielle Juarez,Introduction to Blockchain,58.0,84,64,71
Danielle Juarez,Introduction to DevOps,50.0,64,64,66
Danielle Juarez,Content Strategy Development,92.0,91,98,96
Danielle Juarez,Deployment of ML Models,99.0,89,79,91
Brenda Watkins,Data Cleaning & Preprocessing,99.0,95,76,91
Brenda Watkins,Data Analysis for Business Decisions,79.0,93,62,79
Brenda Watkins,Data Ethics,56.0,85,53,67
Brenda Watkins,Data Visualization with Matplotlib,74.0,63,97,86
Brenda Watkins,Data Analysis with Pandas,60.0,85,65,72
Brenda Watkins,SEO Fundamentals,85.0,74,93,90
Brenda Watkins,Deployment of ML Models,62.0,80,67,73
Brenda Watkins,Introduction to Business Analysis,69.0,60,50,68
Brenda Watkins,Stakeholder Analysis,76.0,52,67,75
Brenda Watkins,Frontend Development Basics,53.0,87,87,78
Brenda Watkins,HTML & CSS,88.0,73,86,88
Scott Davidson,Data Ethics,77.0,62,60,74
Scott Davidson,Data Cleaning & Preprocessing,58.0,90,95,83
Scott Davidson,Data Analysis with Pandas,78.0,86,98,90
Scott Davidson,Data Visualization with Matplotlib,52.0,86,66,70
Scott Davidson,Analytics for Marketers,97.0,63,76,87
Scott Davidson,Azure Basics,75.0,99,80,84
Scott Davidson,Interaction Design Principles,90.0,74,76,86
Scott Davidson,Brand Management Online,70.0,61,72,76
Scott Davidson,Vulnerability Assessment,66.0,81,90,83
Scott Davidson,Risk Management in Finance,81.0,77,98,90
Scott Davidson,Cryptocurrency Fundamentals,71.0,82,100,88
Scott Davidson,Social Media Content Creation,71.0,93,84,84
Scott Davidson,Deployment of ML Models,87.0,70,58,78
Scott Davidson,Natural Language Processing Techniques,56.0,76,82,76
Steven Wilson,Data Analysis for Business Decisions,73.0,61,58,72
Steven Wilson,Data Ethics,88.0,59,67,80
Steven Wilson,Data Analysis with Pandas,68.0,85,98,87
Steven Wilson,Data Cleaning & Preprocessing,72.0,57,88,82
Steven Wilson,Data Visualization with Matplotlib,79.0,59,91,85
Steven Wilson,Reinforcement Learning,100.0,56,84,90
Steven Wilson,Web Accessibility Standards,68.0,67,61,72
Steven Wilson,SEO Fundamentals,50.0,96,84,76
Steven Wilson,Communication Skills for Project Managers,54.0,97,57,69
Steven Wilson,SEO for Content Creators,83.0,91,71,83
Steven Wilson,Conversion Rate Optimization,70.0,100,81,83
Steven Wilson,Understanding Financial Markets,89.0,92,56,80
Steven Wilson,Microservices in Cloud,99.0,74,52,80
Steven Wilson,Smart Contracts Development,55.0,72,67,70
Jennifer Tran,Data Analysis for Business Decisions,77.0,100,50,74
Jennifer Tran,Data Visualization with Matplotlib,77.0,69,53,72
Jennifer Tran,Data Ethics,94.0,64,97,93
Jennifer Tran,Data Analysis with Pandas,95.0,97,100,98
Jennifer Tran,Data Cleaning & Preprocessing,80.0,53,80,81
Jennifer Tran,Introduction to IT Support,69.0,65,92,83
Jennifer Tran,Cloud Support Fundamentals,96.0,64,55,79
Jennifer Tran,Deep Learning with TensorFlow,82.0,67,51,73
Jennifer Tran,Investing Fundamentals,63.0,86,61,72
Jennifer Tran,Time Management for Sales,63.0,73,57,69
Joseph Martin,Data Visualization with Matplotlib,100.0,100,98,99
Joseph Martin,Data Ethics,86.0,74,63,80
Joseph Martin,Data Analysis with Pandas,71.0,86,58,74
Joseph Martin,Data Analysis for Business Decisions,89.0,65,100,93
Joseph Martin,Data Cleaning & Preprocessing,58.0,83,91,80
Joseph Martin,Ethereum Development,69.0,70,99,86
Joseph Martin,HR Technology Tools,91.0,78,94,93
Joseph Martin,Performance Management Systems,54.0,63,72,70
Joseph Martin,Introduction to Finance,58.0,96,94,83
Joseph Martin,Conversion Rate Optimization,54.0,50,52,62
Joseph Martin,DevOps in the Cloud,79.0,78,94,88
Joseph Martin,Progressive Web Apps (PWAs),53.0,95,64,70
Cole Hansen,Data Ethics,50.0,100,60,68
Cole Hansen,Data Cleaning & Preprocessing,50.0,51,59,63
Cole Hansen,Data Analysis for Business Decisions,84.0,54,53,73
Cole Hansen,Data Visualization with Matplotlib,64.0,64,84,78
Cole Hansen,Data Analysis with Pandas,71.0,53,77,77
Cole Hansen,Microservices in Cloud,58.0,56,55,65
Cole Hansen,Git & GitHub,65.0,60,60,70
Cole Hansen,User Research Techniques,84.0,54,81,83
Cole Hansen,Corporate Finance Essentials,77.0,80,85,85
Cole Hansen,Virtual Reality Development,92.0,60,85,88
Cole Hansen,Azure Basics,78.0,93,63,79
Cole Hansen,Risk Management in Cybersecurity,85.0,60,90,87
Cole Hansen,Employee Engagement Techniques,98.0,68,95,94
Cole Hansen,Mobile App Design,99.0,61,72,86
Cole Hansen,Introduction to IT Support,86.0,81,50,76
Daniel Webster,Data Cleaning & Preprocessing,93.0,93,56,81
Daniel Webster,Data Ethics,99.0,65,55,80
Daniel Webster,Data Analysis for Business Decisions,71.0,94,79,82
Daniel Webster,Data Analysis with Pandas,88.0,77,86,89
Daniel Webster,Data Visualization with Matplotlib,67.0,79,75,78
Daniel Webster,Hyperledger Basics,69.0,77,91,84
Daniel Webster,Frontend Development Basics,69.0,52,74,75
Daniel Webster,SEO for Content Creators,64.0,99,71,77
Daniel Webster,Introduction to Finance,87.0,75,98,92
Daniel Webster,Usability Testing,55.0,51,93,77
Daniel Webster,Negotiation Techniques,59.0,61,50,64
Jocelyn Grant,Data Analysis for Business Decisions,87.0,51,89,87
Jocelyn Grant,Data Ethics,59.0,73,84,77
Jocelyn Grant,Data Analysis with Pandas,93.0,89,90,93
Jocelyn Grant,Data Visualization with Matplotlib,59.0,83,50,66
Jocelyn Grant,Data Cleaning & Preprocessing,90.0,93,95,94
Jocelyn Grant,Network Security Fundamentals,63.0,63,94,81
Jocelyn Grant,Sales Fundamentals,56.0,74,82,76
Jocelyn Grant,Node.js,77.0,53,78,80
Jocelyn Grant,Conversion Rate Optimization,60.0,57,88,78
Jocelyn Grant,Agile Methodologies,64.0,61,83,78
Jocelyn Grant,Brand Management Online,98.0,98,78,91
Jocelyn Grant,Business Case Development,58.0,69,95,80
Jocelyn Grant,Azure Basics,66.0,77,70,75
Jocelyn Grant,Content Management Systems (CMS),84.0,50,59,75
Mrs. Jessica Bailey,Data Analysis for Business Decisions,85.0,83,68,82
Mrs. Jessica Bailey,Data Visualization with Matplotlib,69.0,96,84,83
Mrs. Jessica Bailey,Data Cleaning & Preprocessing,71.0,96,75,81
Mrs. Jessica Bailey,Data Ethics,95.0,54,59,79
Mrs. Jessica Bailey,Interaction Design Principles,66.0,52,92,80
Mrs. Jessica Bailey,Computer Vision Basics,77.0,92,83,85
Mrs. Jessica Bailey,Progressive Web Apps (PWAs),66.0,68,52,68
Mrs. Jessica Bailey,Configuration Management with Ansible,67.0,100,92,86
Mrs. Jessica Bailey,SWOT Analysis for Business,89.0,92,56,80
Mrs. Jessica Bailey,Blockchain Security,94.0,73,61,82
Mrs. Jessica Bailey,Building Customer Relationships,94.0,77,92,93
Mrs. Jessica Bailey,Introduction to IT Support,71.0,69,81,80
Mrs. Jessica Bailey,Containerization with Docker,94.0,95,58,83
Mrs. Jessica Bailey,Social Media Content Creation,91.0,74,70,84
Mrs. Jessica Bailey,Hardware Repair Skills,100.0,76,99,97
Richard Price,Data Cleaning & Preprocessing,65.0,59,85,78
Richard Price,Data Analysis with Pandas,91.0,63,79,86
Richard Price,Data Ethics,60.0,67,56,67
Richard Price,Data Visualization with Matplotlib,87.0,88,94,92
Richard Price,Consensus Algorithms,56.0,59,68,69
Richard Price,Blockchain Security,87.0,78,65,81
Richard Price,AI in Robotics,67.0,92,93,85
Richard Price,Network Security Fundamentals,87.0,76,60,79
Richard Price,Malware Analysis,80.0,63,78,82
Richard Price,Usability Testing,96.0,67,65,83
Richard Price,Tokenomics,61.0,80,90,81
Richard Price,Graphic Design Basics for Content,65.0,99,78,80
Richard Price,Security in Cloud Computing,66.0,52,51,66
Richard Price,AWS Fundamentals,61.0,75,84,78
James King,Data Visualization with Matplotlib,75.0,60,80,80
James King,Data Analysis for Business Decisions,62.0,66,72,74
James King,Data Ethics,73.0,53,55,70
James King,Data Cleaning & Preprocessing,83.0,50,64,76
James King,Decentralized Applications (DApps),74.0,74,97,87
James King,Progressive Web Apps (PWAs),94.0,94,68,86
James King,Web Performance Optimization,54.0,84,59,68
James King,Git & GitHub,92.0,63,90,90
James King,Big Data with Spark,50.0,52,91,75
James King,iOS Development Basics,70.0,86,93,86
Amanda Gray,Data Cleaning & Preprocessing,99.0,52,58,80
Amanda Gray,Data Analysis with Pandas,82.0,63,66,78
Amanda Gray,Data Analysis for Business Decisions,61.0,86,86,80
Amanda Gray,Data Ethics,55.0,95,74,75
Amanda Gray,Data Visualization with Matplotlib,96.0,83,94,95
Amanda Gray,Collaboration Tools in DevOps,90.0,63,98,92
Amanda Gray,AI in Healthcare,100.0,89,93,96
Amanda Gray,Configuration Management with Ansible,88.0,65,55,77
Amanda Gray,Understanding Consumer Behavior,54.0,83,75,73
Amanda Gray,Introduction to Finance,97.0,55,79,87
Amanda Gray,Brand Management Online,62.0,59,53,66
Amanda Gray,Consensus Algorithms,63.0,85,91,82
Amanda Gray,E-commerce Development Basics,95.0,52,52,77
Amanda Gray,Responsive Web Design,64.0,55,95,81
Jennifer Gray,Data Analysis with Pandas,78.0,64,100,89
Jennifer Gray,Data Cleaning & Preprocessing,91.0,72,84,88
Jennifer Gray,Data Ethics,87.0,51,60,77
Jennifer Gray,Data Visualization with Matplotlib,82.0,73,75,82
Jennifer Gray,Data Analysis for Business Decisions,88.0,61,60,78
Jennifer Gray,Interaction Design Principles,53.0,81,84,76
Jennifer Gray,Agile Methodologies,70.0,88,68,77
Jennifer Gray,Training and Development,96.0,84,56,82
Jennifer Gray,Introduction to Machine Learning,55.0,81,92,80
Jennifer Gray,Network Security Fundamentals,50.0,84,82,75
Jennifer Gray,Game Testing Techniques,84.0,97,70,84
Jennifer Gray,Version Control with Git,84.0,66,53,75
Jennifer Gray,Node.js,94.0,75,87,91
Anthony Sheppard,Data Ethics,86.0,82,50,76
Anthony Sheppard,Data Cleaning & Preprocessing,68.0,76,56,71
Anthony Sheppard,Data Visualization with Matplotlib,71.0,90,56,73
Anthony Sheppard,Data Analysis with Pandas,56.0,75,99,82
Anthony Sheppard,Data Analysis for Business Decisions,96.0,75,58,81
Anthony Sheppard,Big Data with Spark,59.0,52,79,74
Anthony Sheppard,Personal Finance Skills,75.0,67,66,76
Anthony Sheppard,Deployment of ML Models,96.0,90,69,87
Anthony Sheppard,Conflict Resolution in HR,86.0,94,84,89
Anthony Sheppard,Web Performance Optimization,76.0,81,96,88
Anthony Sheppard,Publishing Mobile Apps,97.0,69,69,85
Anthony Sheppard,SEO Fundamentals,88.0,75,54,77
Anthony Sheppard,RESTful Services,61.0,81,73,75
Justin Rogers,Data Visualization with Matplotlib,59.0,84,56,69
Justin Rogers,Data Analysis with Pandas,90.0,77,61,81
Justin Rogers,Data Analysis for Business Decisions,56.0,57,65,68
Justin Rogers,Data Cleaning & Preprocessing,81.0,74,56,75
Justin Rogers,Data Ethics,73.0,62,80,80
Justin Rogers,Affiliate Marketing,63.0,98,59,72
Justin Rogers,Consensus Algorithms,53.0,92,61,69
Justin Rogers,Speech Recognition Technologies,52.0,89,73,73
Justin Rogers,MongoDB,83.0,90,80,86
Justin Rogers,Python for Data Science,52.0,63,54,63
Sarah Webster,Data Cleaning & Preprocessing,77.0,63,86,83
Sarah Webster,Data Analysis for Business Decisions,67.0,87,72,77
Sarah Webster,Data Analysis with Pandas,64.0,96,79,80
Sarah Webster,Data Visualization with Matplotlib,85.0,87,87,89
Sarah Webster,Data Ethics,72.0,74,52,71
Sarah Webster,Time Series Analysis,76.0,96,53,75
Sarah Webster,Agile Methodologies,83.0,97,50,76
Sarah Webster,Mobile Testing Strategies,78.0,72,88,85
Sarah Webster,Network Security Fundamentals,75.0,76,56,73
Sarah Webster,Networking Basics,77.0,68,88,85
Sarah Webster,Remote Support Techniques,100.0,90,84,93
Sarah Webster,Introduction to IT Support,97.0,81,100,97
Sarah Webster,Understanding Consumer Behavior,57.0,89,51,67
Sarah Webster,Big Data with Spark,75.0,97,99,91
Sarah Webster,Editing and Proofreading Techniques,94.0,50,93,90
Lori Holland,Data Visualization with Matplotlib,61.0,79,58,70
Lori Holland,Data Ethics,84.0,75,79,85
Lori Holland,Data Analysis for Business Decisions,51.0,96,50,65
Lori Holland,Data Analysis with Pandas,73.0,65,55,71
Lori Holland,Data Cleaning & Preprocessing,55.0,65,80,74
Lori Holland,Cloud Support Fundamentals,55.0,91,62,70
Lori Holland,2D Game Development,71.0,59,73,76
Lori Holland,Agile Project Management,70.0,84,59,74
Lori Holland,Networking Basics,57.0,62,90,78
Lori Holland,Unsupervised Learning,61.0,91,51,68
Elizabeth Coleman,Data Visualization with Matplotlib,81.0,71,90,87
Elizabeth Coleman,Data Analysis for Business Decisions,55.0,55,68,69
Elizabeth Coleman,Data Ethics,92.0,96,89,93
Elizabeth Coleman,Data Cleaning & Preprocessing,89.0,83,60,80
Elizabeth Coleman,Data Analysis with Pandas,66.0,99,97,87
Elizabeth Coleman,Budgeting for Projects,66.0,95,89,84
Elizabeth Coleman,AI in IoT,100.0,64,73,87
Elizabeth Coleman,JavaScript Basics,97.0,58,57,80
Elizabeth Coleman,Hyperledger Basics,96.0,66,64,83
Elizabeth Coleman,Requirements Gathering Techniques,87.0,55,86,86
Elizabeth Coleman,Introduction to Cloud Computing,96.0,53,54,78
Elizabeth Coleman,Reinforcement Learning,51.0,100,54,67
Kim Alvarez,Data Visualization with Matplotlib,78.0,61,81,82
Kim Alvarez,Data Cleaning & Preprocessing,84.0,85,89,89
Kim Alvarez,Data Analysis for Business Decisions,82.0,77,93,89
Kim Alvarez,Data Ethics,73.0,62,93,84
Kim Alvarez,Data Analysis with Pandas,54.0,74,90,78
Kim Alvarez,Financial Analysis Techniques,81.0,83,85,86
Kim Alvarez,Deployment of ML Models,52.0,75,100,81
Kim Alvarez,Budgeting for Projects,91.0,56,79,85
Kim Alvarez,Editing and Proofreading Techniques,79.0,69,78,82
Kim Alvarez,Automating Cloud Deployments,70.0,89,57,73
Kim Alvarez,Virtual Reality Development,66.0,53,69,73
Kim Alvarez,Project Management Basics,59.0,55,84,76
John Bradshaw,Data Cleaning & Preprocessing,98.0,92,91,95
John Bradshaw,Data Analysis with Pandas,61.0,67,64,70
John Bradshaw,Data Visualization with Matplotlib,91.0,78,69,84
John Bradshaw,Data Analysis for Business Decisions,57.0,59,88,77
John Bradshaw,Mobile App Security,92.0,62,74,84
John Bradshaw,Training and Development,51.0,62,93,77
John Bradshaw,Unsupervised Learning,80.0,92,67,81
John Bradshaw,Python for Data Science,84.0,95,57,79
John Bradshaw,Blockchain Use Cases,63.0,78,65,73
John Bradshaw,Network Security Fundamentals,59.0,76,50,66
John Bradshaw,DevOps in the Cloud,78.0,67,57,74
John Bradshaw,Natural Language Processing Techniques,93.0,51,77,85
John Bradshaw,Introduction to Cloud Computing,66.0,91,69,76
John Bradshaw,AI in Robotics,81.0,57,93,87
John Bradshaw,Wireframing and Prototyping,94.0,51,84,87
Richard Frost,Data Ethics,100.0,88,76,90
Richard Frost,Data Analysis for Business Decisions,100.0,78,68,87
Richard Frost,Data Visualization with Matplotlib,67.0,78,89,82
Richard Frost,Data Analysis with Pandas,90.0,75,50,76
Richard Frost,Data Cleaning & Preprocessing,80.0,67,99,89
Richard Frost,Predictive Analytics,88.0,69,71,83
Richard Frost,Design Tools Overview,84.0,97,54,78
Richard Frost,Incident Response,80.0,88,82,86
Richard Frost,Android Development Basics,54.0,69,97,80
Richard Frost,Microservices in Cloud,100.0,91,68,88
Richard Frost,Introduction to Machine Learning,96.0,59,93,92
Richard Frost,Video Production Basics,57.0,64,71,71
Richard Frost,Change Management,67.0,84,90,83
Richard Frost,SEO Best Practices,55.0,91,94,81
Richard Frost,DevOps in the Cloud,58.0,53,68,69
Sarah Henry,Data Analysis with Pandas,75.0,73,73,79
Sarah Henry,Data Ethics,78.0,96,89,88
Sarah Henry,Data Cleaning & Preprocessing,84.0,54,82,84
Sarah Henry,Data Analysis for Business Decisions,87.0,90,80,87
Sarah Henry,Consensus Algorithms,63.0,65,54,67
Sarah Henry,JavaScript Frameworks Overview,86.0,94,85,89
Sarah Henry,Performance Optimization for Mobile Apps,87.0,85,99,94
Sarah Henry,Model Evaluation,80.0,78,57,76
Sarah Henry,Content Management Systems (CMS),78.0,73,57,75
Sarah Henry,Content Marketing Strategies,73.0,90,72,80
Sarah Henry,Speech Recognition Technologies,55.0,95,65,72
Sarah Henry,Malware Analysis,82.0,76,72,82
Sarah Henry,Python for Data Science,83.0,100,78,86
Sarah Henry,Ethereum Development,82.0,62,50,72
Rachel Martinez,Data Analysis with Pandas,70.0,78,79,80
Rachel Martinez,Data Visualization with Matplotlib,94.0,78,78,88
Rachel Martinez,Data Ethics,64.0,94,54,71
Rachel Martinez,Data Analysis for Business Decisions,52.0,81,77,73
Rachel Martinez,Data Cleaning & Preprocessing,96.0,72,92,93
Rachel Martinez,Security in Cloud Computing,75.0,90,69,79
Rachel Martinez,Blockchain Use Cases,73.0,62,65,74
Rachel Martinez,Stakeholder Management,95.0,100,83,92
Rachel Martinez,Introduction to DevOps,68.0,71,81,79
Rachel Martinez,Deep Learning with TensorFlow,94.0,53,57,78
Rachel Martinez,Content Promotion Strategies,58.0,73,67,71
Paul Cooper,Data Visualization with Matplotlib,85.0,54,93,88
Paul Cooper,Data Cleaning & Preprocessing,94.0,85,94,94
Paul Cooper,Data Ethics,91.0,50,99,92
Paul Cooper,Data Analysis for Business Decisions,52.0,53,84,73
Paul Cooper,DevOps in the Cloud,52.0,96,94,81
Paul Cooper,Editing and Proofreading Techniques,64.0,71,93,82
Paul Cooper,Agile Project Management,72.0,92,69,79
Paul Cooper,Security Awareness for IT Support,58.0,50,75,72
Paul Cooper,Budgeting for Projects,56.0,63,90,77
Paul Cooper,Introduction to DevOps,52.0,58,82,73
Paul Cooper,Cloud Security Best Practices,85.0,90,97,93
Amy Jones,Data Cleaning & Preprocessing,58.0,83,79,76
Amy Jones,Data Analysis with Pandas,78.0,78,51,73
Amy Jones,Data Visualization with Matplotlib,63.0,63,70,73
Amy Jones,Data Ethics,89.0,70,98,92
Amy Jones,Data Analysis for Business Decisions,55.0,72,96,80
Amy Jones,Big Data with Spark,68.0,72,92,83
Amy Jones,Introduction to IT Support,77.0,97,93,89
Amy Jones,User Research Techniques,89.0,54,52,75
Amy Jones,Sales Fundamentals,54.0,85,51,65
Amy Jones,Financial Reporting Standards,69.0,65,66,74
Amy Jones,Tokenomics,99.0,99,56,84
Amy Jones,Project Management Tools Overview,95.0,79,80,89
Amy Jones,Blockchain Security,75.0,52,63,74
Amy Jones,Unsupervised Learning,53.0,65,61,66
Jordan Mays,Data Analysis for Business Decisions,53.0,91,63,70
Jordan Mays,Data Analysis with Pandas,63.0,75,59,70
Jordan Mays,Data Visualization with Matplotlib,76.0,96,53,75
Jordan Mays,Data Cleaning & Preprocessing,68.0,95,89,84
Jordan Mays,Data Ethics,94.0,72,55,79
Jordan Mays,Diversity and Inclusion Initiatives,60.0,65,53,66
Jordan Mays,Design Tools Overview,54.0,70,74,72
Jordan Mays,Blogging for Beginners,69.0,57,100,85
Jordan Mays,Stakeholder Analysis,73.0,56,99,86
Jordan Mays,Design Thinking Process,51.0,66,93,77
Jordan Mays,Sales Fundamentals,63.0,89,78,78
Jordan Mays,Game Design Principles,77.0,96,56,76
Michael Wright,Data Analysis with Pandas,67.0,60,80,77
Michael Wright,Data Ethics,55.0,70,99,81
Michael Wright,Data Cleaning & Preprocessing,77.0,64,67,77
Michael Wright,Data Visualization with Matplotlib,62.0,73,79,77
Michael Wright,Unsupervised Learning,55.0,65,73,71
Michael Wright,Stakeholder Management,52.0,56,58,64
Michael Wright,Risk Management in Projects,61.0,77,93,82
Michael Wright,Email Marketing Basics,73.0,66,78,79
Michael Wright,Employee Engagement Techniques,79.0,57,93,86
Michael Wright,Quality Management,55.0,63,77,72
Michael Wright,Content Strategy Development,89.0,51,75,82
Daniel Cook,Data Analysis for Business Decisions,77.0,96,50,74
Daniel Cook,Data Ethics,97.0,73,72,86
Daniel Cook,Data Visualization with Matplotlib,76.0,93,68,80
Daniel Cook,Data Analysis with Pandas,99.0,62,63,83
Daniel Cook,Data Cleaning & Preprocessing,57.0,82,98,82
Daniel Cook,SWOT Analysis for Business,74.0,94,51,73
Daniel Cook,Introduction to Cloud Computing,65.0,100,97,87
Daniel Cook,Computer Vision Applications,71.0,73,83,81
Daniel Cook,Presentation Skills for Business Analysts,69.0,73,64,74
Daniel Cook,API Integration in Mobile Apps,64.0,88,79,79
Daniel Cook,Cloud Security Best Practices,58.0,85,73,74
Sarah Garcia,Data Cleaning & Preprocessing,61.0,54,96,80
Sarah Garcia,Data Ethics,88.0,59,64,79
Sarah Garcia,Data Analysis with Pandas,76.0,52,66,75
Sarah Garcia,Data Analysis for Business Decisions,63.0,86,54,70
Sarah Garcia,Data Visualization with Matplotlib,99.0,56,59,81
Sarah Garcia,Understanding Consumer Behavior,77.0,87,78,83
Sarah Garcia,Git & GitHub,90.0,54,89,88
Sarah Garcia,Version Control with Git,51.0,77,73,71
Sarah Garcia,Monitoring and Logging,75.0,54,59,72
Sarah Garcia,Sales Analytics,52.0,96,54,67
Sarah Garcia,Closing Sales Strategies,69.0,74,67,75
Sarah Garcia,Requirements Gathering Techniques,88.0,77,88,89
Gerald Pierce,Data Analysis with Pandas,54.0,83,55,66
Gerald Pierce,Data Ethics,66.0,50,92,80
Gerald Pierce,Data Cleaning & Preprocessing,91.0,67,60,80
Gerald Pierce,Data Analysis for Business Decisions,97.0,70,77,88
Gerald Pierce,Data Visualization with Matplotlib,70.0,79,57,72
Gerald Pierce,Reinforcement Learning,73.0,75,96,87
Gerald Pierce,Configuration Management with Ansible,72.0,91,63,76
Gerald Pierce,HTML & CSS,79.0,80,70,80
Gerald Pierce,Collaboration Tools in DevOps,90.0,81,60,81
Gerald Pierce,Troubleshooting Techniques,81.0,77,83,85
Gerald Pierce,Content Management Systems (CMS),67.0,58,73,75
Gerald Pierce,Budgeting for Projects,85.0,89,86,89
Gerald Pierce,Tokenomics,50.0,66,86,74
Gerald Pierce,Introduction to DevOps,68.0,65,89,81
Shawn Gordon,Data Ethics,93.0,67,92,91
Shawn Gordon,Data Cleaning & Preprocessing,91.0,67,60,80
Shawn Gordon,Data Visualization with Matplotlib,63.0,84,99,85
Shawn Gordon,Data Analysis with Pandas,100.0,58,76,87
Shawn Gordon,Data Analysis for Business Decisions,74.0,67,62,74
Shawn Gordon,Introduction to Game Development,83.0,91,58,78
Shawn Gordon,Networking Basics,50.0,68,93,77
Shawn Gordon,HR Technology Tools,74.0,70,59,74
Shawn Gordon,Natural Language Processing Techniques,83.0,58,95,88
Shawn Gordon,Frontend Development Basics,89.0,69,77,85
Shawn Gordon,Financial Analysis Techniques,77.0,93,70,81
Shawn Gordon,Reinforcement Learning Techniques,85.0,59,87,86
Shawn Gordon,Android Development Basics,72.0,53,72,76
Shawn Gordon,Mobile Testing Strategies,100.0,75,77,89
Alexis Mullins,Data Ethics,92.0,69,78,86
Alexis Mullins,Data Visualization with Matplotlib,93.0,97,64,85
Alexis Mullins,Data Analysis for Business Decisions,87.0,78,62,80
Alexis Mullins,Data Analysis with Pandas,62.0,97,81,80
Alexis Mullins,Data Cleaning & Preprocessing,71.0,75,72,78
Alexis Mullins,Cross-Platform Development with Flutter,81.0,61,62,76
Alexis Mullins,Project Management Tools Overview,80.0,63,91,86
Alexis Mullins,Personal Finance Skills,78.0,90,85,86
Alexis Mullins,Influencer Marketing,62.0,80,73,75
Alexis Mullins,Web Accessibility Standards,61.0,70,87,79
James Romero,Data Cleaning & Preprocessing,84.0,77,70,82
James Romero,Data Analysis for Business Decisions,92.0,61,63,80
James Romero,Data Ethics,73.0,99,73,81
James Romero,Data Analysis with Pandas,99.0,77,67,86
James Romero,Data Visualization with Matplotlib,96.0,97,69,87
James Romero,Cloud Cost Management,50.0,61,81,72
James Romero,SEO for Content Creators,71.0,80,74,79
James Romero,Investing Fundamentals,69.0,79,66,75
James Romero,Big Data with Spark,59.0,78,91,80
James Romero,Predictive Analytics,63.0,86,66,74
James Romero,Python for Data Science,56.0,96,50,67
James Romero,Content Strategy Development,87.0,62,98,91
Jimmy Watson,Data Analysis for Business Decisions,60.0,51,76,73
Jimmy Watson,Data Cleaning & Preprocessing,62.0,92,59,72
Jimmy Watson,Data Ethics,54.0,92,78,75
Jimmy Watson,Data Visualization with Matplotlib,74.0,98,81,84
Jimmy Watson,Data Analysis with Pandas,91.0,92,96,95
Jimmy Watson,User Research Techniques,71.0,78,93,85
Jimmy Watson,Web Accessibility Standards,89.0,94,57,80
Jimmy Watson,Performance Management Systems,84.0,63,90,87
Jimmy Watson,Mobile Testing Strategies,85.0,50,54,74
Jimmy Watson,Digital Sales Techniques,57.0,56,79,73
Jimmy Watson,Android Development Basics,75.0,64,51,70
Karen Estes,Data Analysis for Business Decisions,72.0,92,90,86
Karen Estes,Data Cleaning & Preprocessing,58.0,50,69,69
Karen Estes,Data Ethics,93.0,90,63,84
Karen Estes,Data Analysis with Pandas,79.0,68,75,81
Karen Estes,Data Visualization with Matplotlib,93.0,57,55,78
Karen Estes,Statistical Analysis,82.0,56,55,74
Karen Estes,Smart Contracts Development,55.0,91,91,80
Karen Estes,HR Technology Tools,93.0,83,66,84
Karen Estes,Content Promotion Strategies,58.0,54,77,73
Karen Estes,Game Design Principles,57.0,65,84,76
Karen Estes,Collaboration Tools in DevOps,59.0,54,99,81
Robert Garner,Data Cleaning & Preprocessing,73.0,91,66,78
Robert Garner,Data Analysis with Pandas,82.0,84,92,89
Robert Garner,Data Ethics,70.0,99,52,73
Robert Garner,Data Analysis for Business Decisions,86.0,72,56,77
Robert Garner,Data Visualization with Matplotlib,60.0,69,91,80
Robert Garner,Change Management Strategies,85.0,61,53,74
Robert Garner,Sales Analytics,95.0,93,94,95
Robert Garner,Containerization with Docker,57.0,63,66,69
Robert Garner,E-commerce Development Basics,100.0,72,77,89
Robert Garner,Customer Service Skills for IT,54.0,66,78,73
Robert Garner,Negotiation Techniques,96.0,51,96,92
Robert Garner,Risk Management in Cybersecurity,66.0,86,84,81
Robert Garner,Presentation Skills for Business Analysts,59.0,79,58,69
Robert Garner,Hardware Repair Skills,73.0,84,91,86
Robert Garner,Digital Sales Techniques,60.0,60,64,69
Kimberly Hernandez,Data Cleaning & Preprocessing,54.0,94,82,77
Kimberly Hernandez,Data Visualization with Matplotlib,75.0,99,70,81
Kimberly Hernandez,Data Ethics,53.0,98,97,82
Kimberly Hernandez,Data Analysis with Pandas,81.0,61,66,78
Kimberly Hernandez,Data Analysis for Business Decisions,79.0,54,64,75
Kimberly Hernandez,Continuous Integration and Delivery,51.0,61,93,76
Kimberly Hernandez,Responsive Web Design,89.0,70,98,92
Kimberly Hernandez,App Monetization Strategies,55.0,92,91,80
Kimberly Hernandez,Version Control with Git,83.0,94,99,93
Kimberly Hernandez,Smart Contracts Development,71.0,86,78,81
Kimberly Hernandez,Introduction to Content Creation,75.0,67,62,75
Kimberly Hernandez,Natural Language Processing,52.0,53,76,70
Kimberly Hernandez,E-commerce Development Basics,89.0,54,78,84
Kimberly Hernandez,Serverless Architecture,56.0,60,96,79
Kimberly Hernandez,Reinforcement Learning Techniques,73.0,55,56,71
